Artist;Album;AlbumId;Track;Date#fadgad
"Lords of the Underground";"Here Come the Lords";"ab48b1da-7190-4f3a-b1c3-78b4778128a7";"Chief Rocka";"1520156174000"
"Mr Day";"Get Your Point Over";"4dbafce2-de7c-4c4e-8af1-3846f1bd3ab9";"Get Your Point Over - Patchworks remix";"1520156482000"
"Ambala";"Volume 1";"";"Bambari";"1520156715000"
"Joon Moon";"Moonshine Corner";"2b5f4302-ab03-443d-be28-d0a4f5d830ab";"Chess";"1520157019000"
"Obo Addy";"Kronos Explorer Series";"";"Wawshishijay (""Our Beginning"")";"1520157222000"
"Pete Josef";"Colour";"a71a7584-46d8-48ae-99ab-69b272cc2025";"Colour";"1520157514000"
"Braxton Cook";"Somewhere in Between";"065b6225-b1b4-45b2-8cd6-63b07a7b2279";"Mathis' Tune (Interlude)";"1520157854000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"East London Street";"1520157952000"
"Quantic";"Magnetica";"38c002ea-2385-4294-890c-56a0276e4df6";"Painting Silhouettes";"1520158217000"
"Peter Broderick";"Late Night Tales: Jon Hopkins";"";"And It’s Alright (Nils Frahm Remix)";"1520158418000"
"Idris Muhammad";"Turn This Mutha Out";"766b871e-9936-4d01-aa18-9481be9d1008";"Camby Bolongo";"1520193497000"
"Kokoroko";"Abusey Junction";"";"Abusey Junction";"1520193769000"
"Dimlite";"A/DD";"f2e28d94-4c2f-4a0c-8538-e76b935d437d";"Byrdshot and Bye";"1520194199000"
"KOKOKO!";"Tongos'a";"";"Likolo";"1520194424000"
"Deerhoof";"Mountain Moves";"3f09625d-ab2e-4dd9-b880-33edfbf26cd7";"Con Sordino";"1520194661000"
"Kara-Lis Coverdale";"Aftertouches";"e0f2dfe9-b975-488c-9db1-06b5f7bd026e";"TOUCH ME & DIE";"1520194848000"
"GoGo Penguin";"A Humdrum Star";"284d3aa2-8ead-4fba-84c6-7c9ce0353904";"Raven";"1520195059000"
"Lapti";"V Tiraj";"c0391ce9-f48f-45fe-8318-6f7d69a70e4f";"First date";"1520195367000"
"The Survivals";"My Brother";"";"My Brother";"1520195531000"
"Henry Wu";"Deep In The Mudd";"3601d08d-b519-4899-9bce-93e3fc167735";"Boards And Skins";"1520195764000"
"Henry Wu";"Deep In The Mudd";"3601d08d-b519-4899-9bce-93e3fc167735";"Boards And Skins";"1520195960000"
"LAAKE";"Introspective";"";"Introspective";"1520196169000"
"Sly5thAve";"Bitch Don't Kill My Vibe / Get Free";"";"Get Free";"1520196594000"
"Penya";"Super Liminal";"92cbb76f-7c18-499b-92ea-33a3ff18e2d9";"Why So Angry";"1520196840000"
"Skinny Pelembe";"I'll Be On Your Mind";"";"I'll Be On Your Mind";"1520197093000"
"James Blake";"If The Car Beside You Moves Ahead";"a33dfe86-168f-41fb-ab1e-ce065e7ae46e";"If the Car Beside You Moves Ahead";"1520197361000"
"Sly5thAve";"California Love";"";"California Love - Edit";"1520197624000"
"Sly5thAve";"California Love";"";"The Edge - Swarvy Remix";"1520197833000"
"LAAKE";"FAAKE";"";"FAAKE";"1520198044000"
"LAAKE";"Piaano";"4cabb938-46b1-489f-8ee3-9edc9e550ee8";"Introspective";"1520198285000"
"LAAKE";"Piaano";"4cabb938-46b1-489f-8ee3-9edc9e550ee8";"Come";"1520198427000"
"LAAKE";"Piaano";"4cabb938-46b1-489f-8ee3-9edc9e550ee8";"Tenderness";"1520198630000"
"LAAKE";"Piaano";"4cabb938-46b1-489f-8ee3-9edc9e550ee8";"Melancholia";"1520198739000"
"LAAKE";"Piaano";"4cabb938-46b1-489f-8ee3-9edc9e550ee8";"Over";"1520198994000"
"LAAKE";"Piaano";"4cabb938-46b1-489f-8ee3-9edc9e550ee8";"Implode";"1520199290000"
"El Búho";"Balance";"2c1fabc9-e01b-4349-8b60-16975b3297d0";"Coro del Amanecer";"1520229293000"
"El Búho";"Balance";"2c1fabc9-e01b-4349-8b60-16975b3297d0";"Corazon de Rubi";"1520229754000"
"El Búho";"Balance";"2c1fabc9-e01b-4349-8b60-16975b3297d0";"Tlacotlan";"1520230008000"
"El Búho";"Balance";"2c1fabc9-e01b-4349-8b60-16975b3297d0";"Juku";"1520230257000"
"El Búho";"Balance";"2c1fabc9-e01b-4349-8b60-16975b3297d0";"Chucum";"1520230507000"
"El Búho";"Balance";"2c1fabc9-e01b-4349-8b60-16975b3297d0";"Complete";"1520230800000"
"El Búho";"Balance";"2c1fabc9-e01b-4349-8b60-16975b3297d0";"Xica Xica";"1520270792000"
"El Búho";"Balance";"2c1fabc9-e01b-4349-8b60-16975b3297d0";"Brigantes";"1520271059000"
"El Búho";"Balance";"2c1fabc9-e01b-4349-8b60-16975b3297d0";"Papan";"1520271360000"
"Project Pablo";"Beaubien Dream";"c53282b4-c362-4f87-8b33-bd3e6787de5e";"Royal Plus";"1520271658000"
"Chaos in the CBD";"Invisible Spectrum";"a36ba82c-11a5-4582-bf1d-8f67981217c3";"Invisible Spectrum";"1520271975000"
"Pete Josef";"Colour Remixed";"39380b80-e63a-4ec5-ab67-4dec22d167c8";"The Travelling Song - Kyoto Jazz Sextet Remix";"1520272280000"
"Suzanne Kraft";"Talk From Home";"aa1dff43-2600-4d09-a81c-3f1f94dc2aac";"Two Chord Wake";"1520272622000"
"BeGun";"Slum, Pt. 1";"";"Dharavi - El Búho Remix";"1520282066000"
"BeGun";"Slum, Pt. 1";"";"Salia Sahi - Klik & Frik Remix";"1520282491000"
"Skinny Pelembe";"Mindset Is Fear";"80f7eaa6-e132-43ff-b873-1e7a32396437";"Mindset Is FEAR";"1520282768000"
"Skinny Pelembe";"Seven Year Curse - EP";"e3b28fc1-4673-49a2-a6fb-0210ab81a8be";"Seven Year Curse";"1520282929000"
"Skinny Pelembe";"Seven Year Curse - EP";"e3b28fc1-4673-49a2-a6fb-0210ab81a8be";"Listen to the Stars";"1520283186000"
"Skinny Pelembe";"Seven Year Curse - EP";"e3b28fc1-4673-49a2-a6fb-0210ab81a8be";"Should You Go";"1520283451000"
"Skinny Pelembe";"Seven Year Curse - EP";"e3b28fc1-4673-49a2-a6fb-0210ab81a8be";"Day At the Races";"1520283698000"
"Skinny Pelembe";"Seven Year Curse - EP";"e3b28fc1-4673-49a2-a6fb-0210ab81a8be";"Baby Laxmi";"1520283925000"
"Skinny Pelembe";"Spit/Swallow";"";"Spit/Swallow";"1520284126000"
"Portico Quartet";"Art In The Age Of Automation";"284ceb6c-1fa6-452a-bd14-9279ea518742";"Endless";"1520284382000"
"Portico Quartet";"Art In The Age Of Automation";"284ceb6c-1fa6-452a-bd14-9279ea518742";"Objects To Place In A Tomb";"1520284648000"
"Portico Quartet";"Art In The Age Of Automation";"284ceb6c-1fa6-452a-bd14-9279ea518742";"Rushing";"1520284975000"
"Portico Quartet";"Art In The Age Of Automation";"284ceb6c-1fa6-452a-bd14-9279ea518742";"Art In The Age Of Automation";"1520285354000"
"Portico Quartet";"Art In The Age Of Automation";"284ceb6c-1fa6-452a-bd14-9279ea518742";"S/2000S5";"1520285650000"
"Portico Quartet";"Art In The Age Of Automation";"284ceb6c-1fa6-452a-bd14-9279ea518742";"A Luminous Beam";"1520285687000"
"Portico Quartet";"Art In The Age Of Automation";"284ceb6c-1fa6-452a-bd14-9279ea518742";"Beyond Dialogue";"1520286050000"
"Portico Quartet";"Art In The Age Of Automation";"284ceb6c-1fa6-452a-bd14-9279ea518742";"RGB";"1520286583000"
"Jono Ma";"The Dreemas";"";"Springfield";"1520286845000"
"PREQUEL";"Freedom Jazz Dance";"25c0340c-4dc6-463b-bcdf-192934a5446d";"Saints";"1520323020000"
"PREQUEL";"Freedom Jazz Dance";"25c0340c-4dc6-463b-bcdf-192934a5446d";"Nothing Better";"1520323722000"
"PREQUEL";"Freedom Jazz Dance";"25c0340c-4dc6-463b-bcdf-192934a5446d";"You Shall Know The Truth";"1520324053000"
"PREQUEL";"Freedom Jazz Dance";"25c0340c-4dc6-463b-bcdf-192934a5446d";"Walken";"1520324493000"
"LAAKE";"Piaano";"4cabb938-46b1-489f-8ee3-9edc9e550ee8";"Introspective";"1520324922000"
"Gizmo Varillas";"El Dorado";"921404d6-7085-4579-8ab0-e1d1dbb6a5c9";"Paraiso";"1520325250000"
"Gizmo Varillas";"El Dorado";"921404d6-7085-4579-8ab0-e1d1dbb6a5c9";"Gotta Getaway";"1520366451000"
"Gizmo Varillas";"El Dorado";"921404d6-7085-4579-8ab0-e1d1dbb6a5c9";"Hold On";"1520366609000"
"Gizmo Varillas";"El Dorado";"921404d6-7085-4579-8ab0-e1d1dbb6a5c9";"Outta My Mind";"1520366787000"
"Gizmo Varillas";"El Dorado";"921404d6-7085-4579-8ab0-e1d1dbb6a5c9";"Give a Little Love";"1520366956000"
"Gizmo Varillas";"El Dorado";"921404d6-7085-4579-8ab0-e1d1dbb6a5c9";"El Dorado";"1520367213000"
"Gizmo Varillas";"Losing You";"";"Losing You";"1520367344000"
"History of Colour";"Calidoso";"2243a618-99c5-4b01-bcb6-443d66497b14";"Cinder";"1520367474000"
"History of Colour";"Calidoso";"2243a618-99c5-4b01-bcb6-443d66497b14";"Rumba Juankita (History of Colour interpretation)";"1520369044000"
"History of Colour";"Calidoso";"2243a618-99c5-4b01-bcb6-443d66497b14";"Fiebre";"1520369430000"
"History of Colour";"Calidoso";"2243a618-99c5-4b01-bcb6-443d66497b14";"Jineteada";"1520369681000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"First Light";"1520369989000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"Western Isles";"1520370209000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"Still";"1520370582000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"The Lizard";"1520370998000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"Long Orchard";"1520371349000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"Alyth";"1520371647000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"Wingbeats";"1520372039000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"Serpentine";"1520372765000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"Stone";"1520372841000"
"Hidden Orchestra";"Dawn Chorus";"1862a0c8-cde4-4716-83ed-7cd6df401f1d";"East London Street";"1520373209000"
"Leifur James";"Time";"";"Time";"1520407472000"
"Leifur James";"Red Sea";"";"Red Sea";"1520408410000"
"Pedestrian";"hyperpnea";"";"hyperpnea";"1520408705000"
"Coss";"Rose Mallow";"";"Rose Mallow";"1520408858000"
"U.S. Girls";"In A Poem Unlimited";"3b5db962-46e7-4a21-a667-95f80742deca";"Velvet 4 Sale";"1520409320000"
"U.S. Girls";"In A Poem Unlimited";"3b5db962-46e7-4a21-a667-95f80742deca";"Rage Of Plastics";"1520409545000"
"U.S. Girls";"In A Poem Unlimited";"3b5db962-46e7-4a21-a667-95f80742deca";"M.A.H.";"1520409813000"
"U.S. Girls";"In A Poem Unlimited";"3b5db962-46e7-4a21-a667-95f80742deca";"Rosebud";"1520410013000"
"The Lot Radio";"";"";"Nicola Cruz @ The Lot Radio (Jan 26, 2018)";"1520414217000"
"U.S. Girls";"In A Poem Unlimited";"3b5db962-46e7-4a21-a667-95f80742deca";"Incidental Boogie";"1520445058000"
"U.S. Girls";"In A Poem Unlimited";"3b5db962-46e7-4a21-a667-95f80742deca";"Pearly Gates";"1520445327000"
"U.S. Girls";"In A Poem Unlimited";"3b5db962-46e7-4a21-a667-95f80742deca";"Poem";"1520445568000"
"U.S. Girls";"In A Poem Unlimited";"3b5db962-46e7-4a21-a667-95f80742deca";"Time";"1520445791000"
"Pedestrian";"Circadian Rhythms";"0ff05af7-a5f0-4ce1-83d5-2fb9c6543b68";"Deep In Daylight - Original Mix";"1520446684000"
"Pedestrian";"Circadian Rhythms";"0ff05af7-a5f0-4ce1-83d5-2fb9c6543b68";"Torn Blue - Original Mix";"1520446911000"
"Pedestrian";"Circadian Rhythms";"0ff05af7-a5f0-4ce1-83d5-2fb9c6543b68";"JNT - Original Mix";"1520447240000"
"Dengue Dengue Dengue";"Son de los Diablos";"";"Flootz";"1520458645000"
"Cero39";"Mis Tierras Calientes";"1ea22180-e42f-4f58-8d10-442a69ceb8ce";"Mucura";"1520460056000"
"Toro y Moi";"Boo Boo";"0400fd87-5895-4305-a852-bad641b9ba1a";"Mirage";"1520488575000"
"Toro y Moi";"Boo Boo";"0400fd87-5895-4305-a852-bad641b9ba1a";"No Show";"1520488883000"
"Toro y Moi";"Boo Boo";"0400fd87-5895-4305-a852-bad641b9ba1a";"Mona Lisa";"1520489078000"
"Toro y Moi";"Boo Boo";"0400fd87-5895-4305-a852-bad641b9ba1a";"Pavement";"1520489333000"
"Toro y Moi";"Boo Boo";"0400fd87-5895-4305-a852-bad641b9ba1a";"Don't Try";"1520489475000"
"Toro y Moi";"Boo Boo";"0400fd87-5895-4305-a852-bad641b9ba1a";"Embarcadero";"1520489809000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"S.O";"1520524354000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"Arthur";"1520524546000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"Anxi.";"1520524792000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"Lucid";"1520525019000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"Evolution";"1520525406000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"Bird";"1520525649000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"Throwing Lines";"1520525964000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"CBM";"1520526151000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"Keep Walking";"1520526450000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"8";"1520526733000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"Spaces";"1520527313000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"Pull";"1520527536000"
"Kelly Lee Owens";"Kelly Lee Owens (Extended Version)";"8084d0bf-8039-40d4-a302-9746f0c314cc";"1 of 3";"1520527738000"
"George Fitzgerald";"Roll Back";"";"Roll Back - Single Mix";"1520540890000"
"George Fitzgerald";"Outgrown";"";"Outgrown";"1520541071000"
"George Fitzgerald";"Nobody But You (feat. Hudson Scott)";"";"Nobody But You (feat. Hudson Scott)";"1520541437000"
"Mildlife";"Phase";"cc47aadd-5040-4681-aadf-0ce622654c13";"The Magnificent Moon";"1520541729000"
"Mildlife";"Phase";"cc47aadd-5040-4681-aadf-0ce622654c13";"Zwango Zop";"1520542261000"
"Mildlife";"Phase";"cc47aadd-5040-4681-aadf-0ce622654c13";"Im Blau";"1520542550000"
"Mildlife";"Phase";"cc47aadd-5040-4681-aadf-0ce622654c13";"Phase";"1520542979000"
"Mildlife";"Phase";"cc47aadd-5040-4681-aadf-0ce622654c13";"Two Horizons";"1520543358000"
"Mildlife";"Phase";"cc47aadd-5040-4681-aadf-0ce622654c13";"The Gloves Don't Bite";"1520543722000"
"Cero39";"Mis Tierras Calientes";"1ea22180-e42f-4f58-8d10-442a69ceb8ce";"Mucura";"1520544130000"
"Cero39";"Mis Tierras Calientes";"1ea22180-e42f-4f58-8d10-442a69ceb8ce";"Calentana";"1520544496000"
"Cero39";"Mis Tierras Calientes";"1ea22180-e42f-4f58-8d10-442a69ceb8ce";"Colmado";"1520544879000"
"DJ Koze";"Seeing Aliens";"9d93d495-4d55-4fa4-a13e-c656c1f8b940";"Nein König Nein";"1520544996000"
"DJ Koze";"Seeing Aliens";"9d93d495-4d55-4fa4-a13e-c656c1f8b940";"Seeing Aliens - Extended Breakthrough Listen";"1520545433000"
"Dengue Dengue Dengue!";"Serpiente Dorada";"";"Serpiente dorada";"1520545954000"
"Dengue Dengue Dengue!";"La Alianza Profana";"e8ac108c-67b4-4668-9bcb-e5abb8c2dcc5";"Simiolo";"1520546143000"
"Jon Hopkins";"Emerald Rush";"89a445e7-2bf6-4c5a-ab46-842af383b07a";"Emerald Rush";"1520546395000"
"Mano Le Tough";"Ahsure E.P.";"";"Kitedub";"1520575054000"
"Mano Le Tough";"Ahsure E.P.";"";"Ahsure";"1520575484000"
"Sophia Kennedy";"Sophia Kennedy";"256824c8-bcf3-47cc-969e-a88ab0dd1704";"Build Me A House";"1520575709000"
"Sophia Kennedy";"Sophia Kennedy";"256824c8-bcf3-47cc-969e-a88ab0dd1704";"Dizzy Izzy";"1520575919000"
"Sophia Kennedy";"Sophia Kennedy";"256824c8-bcf3-47cc-969e-a88ab0dd1704";"Something Is Coming My Way";"1520599496000"
"Sophia Kennedy";"Sophia Kennedy";"256824c8-bcf3-47cc-969e-a88ab0dd1704";"A Bug On A Rug In A Building";"1520599751000"
"Sophia Kennedy";"Sophia Kennedy";"256824c8-bcf3-47cc-969e-a88ab0dd1704";"Foam";"1520600045000"
"Sophia Kennedy";"Sophia Kennedy";"256824c8-bcf3-47cc-969e-a88ab0dd1704";"Baltimore";"1520600280000"
"Sophia Kennedy";"Sophia Kennedy";"256824c8-bcf3-47cc-969e-a88ab0dd1704";"Hello, I Found You";"1520600529000"
"Soulphiction";"Parking Lot Blues EP";"";"Stick Up";"1520600718000"
"Soulphiction";"Parking Lot Blues EP";"";"Acid Test";"1520601203000"
"Erik Truffaz";"Being Human Being";"925d9993-dfd2-4006-8392-731ea4f9cd6b";"Origin of the World";"1520601591000"
"Mano Le Tough";"Ahsure E.P.";"";"Kitedub";"1520627142000"
"Sea Moya";"New Past";"17d94a05-06be-418e-8627-c2bb30d60162";"New Past";"1520627624000"
"Sea Moya";"Baltic States";"";"Nothing Is Real";"1520627845000"
"Sea Moya";"Baltic States";"";"Photographs";"1520628088000"
"Sea Moya";"Baltic States";"";"Palmy Clouds";"1520628317000"
"Matanza";"Future Sounds Of Jazz Volume 13";"";"Existencia - Acid Pauli Remix";"1520629611000"
"Acid Pauli";"The Erdäpfelkaas";"";"Rambling Man (Hank Williams Remix)";"1520630090000"
"viva sherry";"Obento Music";"";"Holiday";"1520680523000"
"viva sherry";"Obento Music";"";"Movin my love";"1520680832000"
"viva sherry";"Obento Music";"";"Chocolate";"1520681066000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"Hello";"1520681510000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"Rainbows";"1520681645000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"The Wonderful World of Annie";"1520681842000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"23";"1520681914000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"Pink Lemonade";"1520682085000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"Skinny Jasmine Intermission";"1520682256000"
"Jonwayne";"Rap Album Two";"17561c6b-0a37-4014-877a-db13b169b56d";"TED Talk";"1520714352000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"Hello";"1520714935000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"Rainbows";"1520715065000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"The Wonderful World of Annie";"1520715266000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"23";"1520715334000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"Pink Lemonade";"1520715516000"
"Shafiq Husayn";"Shafiq En'A-Free-Ka";"";"Lil Girl feat. Fatima";"1520717843000"
"Buttering Trio";"Threesome";"39b3e4ac-4ecb-465b-a1b6-7948aebf3d79";"Unexperienced";"1520718245000"
"Oumou Sangaré";"Minata Waraba (Sampha Remix)";"";"Minata Waraba (Sampha Remix)";"1520718452000"
"NATUREBOY FLAKO";"Natureboy";"";"Gelis";"1520718782000"
"NATUREBOY FLAKO";"Natureboy";"";"Shipibo Icaro";"1520718970000"
"Skinny Pelembe";"Spit/Swallow";"";"Spit/Swallow";"1520719185000"
"Moses Boyd";"Rye Lane Shuffle";"0adb54da-520b-48f9-8c2d-e86030e61747";"Drum Dance";"1520719442000"
"Mano Le Tough";"Changing Days Remixes";"8faddc6d-d190-45f7-92fa-c9789b0ca4cc";"Primative People - Tale Of Us Remix";"1520719756000"
"Indian Wells";"Cascades";"";"Cascades";"1520720162000"
"Andy Cato";"Times and Places (Sketches from the Road)";"";"Abbey Road Jam";"1520720383000"
"Flamingods";"Majesty Remixed";"";"Majestic Fruit - Susso Remix";"1520720588000"
"A/T/O/S";"Outboxed";"175e5eb4-c394-40f8-909f-db5b656d6e98";"Trees";"1520720867000"
"WhoMadeWho";"Nu Disco Stuff, Vol. 1";"";"Working After Midnight";"1520721142000"
"Georgia Anne Muldrow";"Great Blacks - Single";"";"Great Blacks";"1520721359000"
"Wilma Archer";"Like A Hunger";"";"Like A Hunger";"1520721543000"
"Move D";"To the Disco ‘77 & Hybrid Minds Remixes";"";"To the Disco ‘77";"1520721816000"
"David Lee Jr.";"Black Fire! New Spirits! Radical and Revolutionary Jazz in the USA 1957-82";"";"Second Line March";"1520722236000"
"Olivier St.Louis";"Black Music";"532b8e78-138b-4c05-a437-c803a114fb6c";"Dog in Man";"1520722338000"
"Milo";"So The Flies Don't Come";"8bfe44db-eeb1-4644-b5f0-b53af6c3f002";"Souvenir (feat. Hemlock Ernst)";"1520722756000"
"Frankie Reyes";"Boleros Valses y Mas";"";"La Comparsa";"1520722982000"
"Maribou State";"Portraits Remixed";"aeae0f7c-fd49-4597-9cb9-4d786d5d0147";"The Clown - Axel Boman Remix";"1520723212000"
"Rokia Traoré";"Mouneïssa";"0e098f27-80c8-472c-8d05-ebbd98927d23";"Laidu";"1520723595000"
"Peter Broderick";"Erased Tapes Collection II";"";"And It's Alright (Nils Frahm Remix)";"1520723985000"
"Bajka";"The World";"";"The World";"1520724260000"
"Portico Quartet";"Portico Quartet";"07d3c0f1-3a18-4f81-9e45-68d8a9b2d304";"Ruins";"1520724522000"
"Tata Dindin";"Gambia - Salam - New Kora Music";"";"Medley of Instrumentals";"1520787502000"
"bastien keb";"22.02.85";"f3286b16-b88b-4582-a8ed-a56eab7f784a";"Pick Up";"1520787878000"
"Jimi Tenor";"Strut Africa";"";"Selfish Gene - taken from the album "" Inspiration Information 4 """;"1520788210000"
"Holy Forest";"Holy Forest";"0169f392-2328-45c4-a25d-0c0c245a0027";"Africa Calling (feat. Preachermann, Tata Din Din & the Antibalas Horns)";"1520788528000"
"Högni";"Two Trains";"32d8cfc8-fb0e-4313-8c7c-724373ed7b69";"Moon Pitcher";"1520790311000"
"Buttering Trio";"Threesome";"39b3e4ac-4ecb-465b-a1b6-7948aebf3d79";"Ana Bhebak";"1520790688000"
"Buttering Trio";"Threesome";"39b3e4ac-4ecb-465b-a1b6-7948aebf3d79";"Dreaming of India (feat. Albalak)";"1520790897000"
"ElPeche";"Tropikalia, Vol. 1: Summer '16 Edition";"";"Mentes Unidas - ElPeche & Salvador Araguaya Remix";"1520791091000"
"Iorie";"The Story of A";"";"Azalea";"1520791542000"
"BeGun";"Slum, Pt. 1";"";"Dharavi - El Búho Remix";"1520792146000"
"Coss";"Shift I - II";"";"Shift II - Original Mix";"1520792545000"
"History of Colour";"Calidoso";"2243a618-99c5-4b01-bcb6-443d66497b14";"Cinder";"1520792897000"
"M.RUX";"In the Hold";"b8b2be72-cc9e-45fe-9cef-e4904a25acd0";"Oh Boy";"1520793969000"
"Kundan Lal";"Periodic Perciotic";"4820293a-57f7-43d3-90d2-252d0644692b";"Driver";"1520794239000"
"History of Colour";"Calidoso";"2243a618-99c5-4b01-bcb6-443d66497b14";"Rumba Juankita (History of Colour interpretation)";"1520794454000"
"Alphonse Mouzon";"Mind Transplant";"60fab3d2-7cef-3de5-897c-3122e28d9b41";"Mind Transplant";"1520803475000"
"Alphonse Mouzon";"In Search Of A Dream";"444f09c1-562a-4ea2-ac43-a29571b0dc2a";"The Ram And The Scorpio";"1520803720000"
"Alphonse Mouzon";"virtue";"1b6279fb-177d-460c-a03d-1ff64795c14f";"Master Funk";"1520804073000"
"Rahsaan Roland Kirk";"Blacknuss";"064fa5f9-8d00-41dc-a0f0-b9022d19e3eb";"Blacknuss";"1520804425000"
"Frank Zappa";"Jazz From Hell";"2ddb8ce8-7fe9-3693-bbf5-5c2ed411e0ac";"G-Spot Tornado";"1520804791000"
"Rejjie Snow";"Dear Annie";"73a169fd-cbf6-446f-8f8b-36e303db5122";"Rainbows";"1520804971000"
"Axel Boman";"Family Vacation";"088849b9-0578-4926-98a2-e0e751ce6ca2";"Can't Find It";"1520805188000"
"Alphonse Mouzon";"Mind Transplant";"60fab3d2-7cef-3de5-897c-3122e28d9b41";"Mind Transplant";"1520834362000"
"Mildlife";"Phase";"cc47aadd-5040-4681-aadf-0ce622654c13";"The Magnificent Moon";"1520834678000"
